pid,ad_title,target_age_group,target_gender,target_mood,target_weather
RNY729039,Women's Waterproof Pants,18-39,Female,neutral,rainy
CLD720972,Teen Boy Gloves Modern,10-18,Male,neutral,cold
CLD291861,Senior Women's Wool Suit,65+,Female,neutral,cold
RNY736756,Men's Water Resistant Top,40-64,Male,Happy,rainy
RNY346550,Teen Boy Rain Jacket Sport,10-18,Male,Angry,rainy
CLD122640,Kids Knit Coat,Kids,Male,Angry,cold
SNY459316,Senior Women's Beach Volleyball Blazer,65+,Female,Angry,sunny
CLD470982,Men's Thermal Vest,40-64,Male,Happy,cold
RNY644999,Senior Women's Water Resistant Pants,65+,Female,Angry,rainy
SNY653081,Women's Flip Flops,40-64,Female,neutral,sunny
SNY756649,Senior Men's Swimming Top,65+,Male,neutral,sunny
RNY286627,Women's Waterproof Vest,40-64,Female,neutral,rainy
CLD548295,Senior Men's Parka Simple,65+,Male,Sad,cold
SNY677019,Women's Sandals Premium,18-39,Female,Angry,sunny
SNY790395,Kids Sun Hat Casual,Kids,Male,Angry,sunny
SNY972210,Senior Women's Cotton Jacket,65+,Female,Sad,sunny
RNY729665,Kids Rain Poncho,Kids,Male,neutral,rainy
SNY436526,Men's Summer Blazer,40-64,Male,Angry,sunny
SNY191014,Women's Lightweight Hoodie,18-39,Female,Happy,sunny
CLD451048,Girls Thermal Coat,Kids,Female,Angry,cold
SNY776562,Men's Tennis Skirt,40-64,Male,Happy,sunny
SNY606743,Senior Women's Summer Suit,65+,Female,Happy,sunny
RNY808205,Kids Umbrella Classic,Kids,Male,neutral,rainy
SNY492041,Men's Tennis Dress,40-64,Male,Sad,sunny
CLD895405,Women's Fleece Outfit,40-64,Female,Sad,cold
RNY252994,Kids Raincoat Sport,Kids,Male,Happy,rainy
CLD747118,Men's Parka Elegant,40-64,Male,Happy,cold
RNY694354,Senior Women's Wet Weather Coat,65+,Female,Happy,rainy
SNY968033,Teen Girl Linen Suit,10-18,Female,neutral,sunny
RNY528650,Women's Umbrella Basic,40-64,Female,neutral,rainy
CLD655147,Women's Wool Outfit,40-64,Female,Happy,cold
SNY822063,Teen Girl Sandals Modern,10-18,Female,Sad,sunny
RNY740984,Women's Wet Weather Outfit,40-64,Female,neutral,rainy
RNY242247,Women's Wet Weather Coat,18-39,Female,neutral,rainy
SNY621533,Girls Sunglasses Modern,Kids,Female,neutral,sunny
RNY682662,Teen Boy Umbrella Trendy,10-18,Male,Sad,rainy
RNY558776,Kids Umbrella Sport,Kids,Male,Happy,rainy
RNY536699,Senior Women's Water Repellent Top,65+,Female,Sad,rainy
SNY847528,Women's Sunglasses Formal,40-64,Female,Sad,sunny
CLD990297,Women's Fleece Top,40-64,Female,Angry,cold
CLD971725,Teen Boy Fleece Jacket,10-18,Male,Angry,cold
SNY966917,Teen Girl Swimming Blazer,10-18,Female,Sad,sunny
SNY422230,Women's Lightweight Vest,18-39,Female,Happy,sunny
RNY667162,Women's Rain Jacket Sport,40-64,Female,neutral,rainy
RNY518765,Senior Men's Raincoat Modern,65+,Male,Angry,rainy
CLD821548,Girls Insulated Pants,Kids,Female,neutral,cold
CLD987018,Men's Knit Shoes,40-64,Male,Angry,cold
CLD104334,Kids Sweater Trendy,Kids,Male,Angry,cold
RNY906261,Senior Women's Water Resistant Outfit,65+,Female,Angry,rainy
CLD779898,Men's Parka Classic,40-64,Male,Sad,cold
RNY956710,Teen Girl Rain Jacket Elegant,10-18,Female,neutral,rainy
RNY335249,Kids Water Resistant Vest,Kids,Male,Happy,rainy
RNY449115,Men's Umbrella Formal,40-64,Male,neutral,rainy
SNY373159,Women's Beach Dress,40-64,Female,neutral,sunny
RNY630389,Men's Waterproof Shirt,40-64,Male,Angry,rainy
RNY985777,Teen Boy Waterproof Pants,10-18,Male,Sad,rainy
CLD306817,Women's Parka Elegant,40-64,Female,Sad,cold
RNY434762,Men's Umbrella Fashion,18-39,Male,Angry,rainy
CLD747288,Girls Beanie Trendy,Kids,Female,Angry,cold
RNY152863,Men's Waterproof Jacket,40-64,Male,Sad,rainy
CLD726984,Girls Wool Dress,Kids,Female,Angry,cold
RNY433290,Girls Rain Boots Fashion,Kids,Female,neutral,rainy
CLD314626,Teen Boy Beanie Designer,10-18,Male,Angry,cold
RNY293977,Girls Raincoat Premium,Kids,Female,Sad,rainy
CLD448542,Women's Fleece Skirt,18-39,Female,Angry,cold
CLD996394,Teen Boy Knit Shirt,10-18,Male,Sad,cold
SNY209627,Men's Summer Vest,40-64,Male,Sad,sunny
CLD223519,Girls Sweater Modern,Kids,Female,Angry,cold
SNY446747,Women's Tennis Pants,40-64,Female,Angry,sunny
CLD522153,Senior Women's Knit Suit,65+,Female,Happy,cold
CLD734333,Senior Women's Parka Trendy,65+,Female,neutral,cold
SNY385192,Men's Sunglasses Elegant,18-39,Male,Happy,sunny
CLD634022,Kids Winter Jacket Basic,Kids,Male,neutral,cold
CLD174953,Senior Men's Thermal Dress,65+,Male,Sad,cold
RNY975404,Teen Girl Water Resistant Dress,10-18,Female,neutral,rainy
RNY272994,Teen Boy Raincoat Formal,10-18,Male,Sad,rainy
CLD289206,Kids Winter Jacket Designer,Kids,Male,neutral,cold
RNY964939,Men's Water Resistant Shirt,18-39,Male,Angry,rainy
SNY341296,Girls Tennis Shoes,Kids,Female,Sad,sunny
SNY320069,Men's Beach Volleyball Coat,40-64,Male,Angry,sunny
RNY956798,Senior Women's Waterproof Hoodie,65+,Female,Sad,rainy
SNY373740,Women's Beach Outfit,18-39,Female,Sad,sunny
CLD641689,Senior Men's Winter Boots,65+,Male,neutral,cold
RNY611278,Teen Girl Waterproof Outfit,10-18,Female,neutral,rainy
CLD504854,Men's Parka Basic,18-39,Male,Sad,cold
RNY491644,Girls Water Resistant Hoodie,Kids,Female,Angry,rainy
RNY876124,Women's Water Resistant Top,40-64,Female,Angry,rainy
SNY816546,Girls Swimming Dress,Kids,Female,neutral,sunny
CLD425350,Women's Sweater Classic,18-39,Female,Happy,cold
RNY854655,Men's Rain Poncho,18-39,Male,neutral,rainy
RNY990324,Women's Umbrella Elegant,40-64,Female,neutral,rainy
SNY719014,Girls Sun Hat Fashion,Kids,Female,Happy,sunny
CLD184289,Girls Insulated Skirt,Kids,Female,Sad,cold
SNY694188,Senior Women's Sun Hat Trendy,65+,Female,Happy,sunny
RNY925704,Women's Umbrella Classic,40-64,Female,Angry,rainy
RNY473015,Teen Boy Rain Jacket Simple,10-18,Male,neutral,rainy
CLD562599,Women's Knit Hoodie,40-64,Female,neutral,cold
RNY595095,Women's Waterproof Backpack,40-64,Female,neutral,rainy
SNY483450,Women's Summer Bag,40-64,Female,Angry,sunny
RNY200524,Senior Women's Water Repellent Pants,65+,Female,Angry,rainy
CLD618790,Girls Sweater Classic,Kids,Female,Happy,cold
RNY698070,Senior Men's Waterproof Backpack,65+,Male,Sad,rainy
RNY523922,Girls Storm Jacket,Kids,Female,Angry,rainy
RNY970713,Senior Women's Wet Weather Vest,65+,Female,Angry,rainy
RNY661167,Senior Women's Water Repellent Shirt,65+,Female,Angry,rainy
CLD281301,Senior Women's Wool Suit,65+,Female,Sad,cold
RNY705331,Men's Wet Weather Coat,18-39,Male,Sad,rainy
CLD577538,Women's Sweater Modern,40-64,Female,neutral,cold
RNY130192,Women's Umbrella Designer,18-39,Female,neutral,rainy
SNY794178,Girls Lightweight Bag,Kids,Female,Happy,sunny
RNY664771,Teen Boy Galoshes,10-18,Male,Sad,rainy
CLD409756,Teen Boy Sweater Premium,10-18,Male,Happy,cold
SNY540463,Men's Summer Bag,18-39,Male,Sad,sunny
CLD598945,Women's Winter Jacket Formal,40-64,Female,Happy,cold
RNY179994,Men's Rain Boots Basic,40-64,Male,neutral,rainy
RNY274277,Men's Galoshes,18-39,Male,neutral,rainy
RNY365921,Senior Men's Wet Weather Vest,65+,Male,Angry,rainy
RNY279636,Women's Umbrella Basic,18-39,Female,Sad,rainy
RNY643014,Men's Water Resistant Dress,18-39,Male,Angry,rainy
SNY838482,Kids Cotton Pants,Kids,Male,Sad,sunny
SNY440998,Teen Boy Swimming Jacket,10-18,Male,Happy,sunny
SNY451983,Kids Tennis Coat,Kids,Male,Sad,sunny
SNY556329,Women's Sun Hat Elegant,40-64,Female,neutral,sunny
RNY738084,Men's Water Resistant Outfit,40-64,Male,Sad,rainy
CLD104626,Men's Insulated Skirt,18-39,Male,Sad,cold
SNY330935,Teen Boy Lightweight Hoodie,10-18,Male,neutral,sunny
CLD913330,Teen Girl Fleece Outfit,10-18,Female,neutral,cold
SNY740216,Girls Summer Top,Kids,Female,Angry,sunny
SNY711868,Women's Beach Volleyball Shirt,40-64,Female,Angry,sunny
SNY760972,Senior Women's Sunglasses Elegant,65+,Female,neutral,sunny
SNY228473,Senior Men's Linen Vest,65+,Male,Sad,sunny
SNY200979,Kids Sandals Premium,Kids,Male,Sad,sunny
CLD478905,Men's Winter Jacket Elegant,40-64,Male,Happy,cold
RNY232862,Women's Umbrella Modern,40-64,Female,Sad,rainy
RNY972769,Kids Rain Cover,Kids,Male,Happy,rainy
CLD625622,Girls Parka Classic,Kids,Female,Happy,cold
RNY181193,Women's Galoshes,40-64,Female,neutral,rainy
CLD442152,Women's Winter Scarf,18-39,Female,Happy,cold
RNY860425,Teen Girl Rain Jacket Formal,10-18,Female,Happy,rainy
RNY392342,Senior Men's Waterproof Bag,65+,Male,Happy,rainy
CLD629619,Senior Men's Knit Suit,65+,Male,Happy,cold
SNY549339,Women's Linen Top,18-39,Female,Sad,sunny
SNY747224,Women's Sandals Basic,40-64,Female,Sad,sunny
SNY913274,Women's Tennis Jacket,40-64,Female,Angry,sunny
SNY218318,Women's Sun Hat Sport,18-39,Female,Happy,sunny
CLD851630,Teen Girl Fleece Coat,10-18,Female,neutral,cold
SNY399722,Girls Cotton Suit,Kids,Female,Angry,sunny
SNY254511,Teen Girl Tennis Skirt,10-18,Female,Angry,sunny
RNY887718,Men's Umbrella Fashion,18-39,Male,Happy,rainy
RNY776738,Teen Boy Raincoat Classic,10-18,Male,Angry,rainy
RNY289863,Senior Women's Waterproof Backpack,65+,Female,neutral,rainy
SNY141350,Teen Girl Sandals Designer,10-18,Female,neutral,sunny
CLD829274,Teen Girl Insulated Hoodie,10-18,Female,Sad,cold
CLD606088,Men's Wool Skirt,18-39,Male,neutral,cold
CLD199300,Teen Boy Insulated Suit,10-18,Male,neutral,cold
RNY651403,Senior Men's Rain Boots Trendy,65+,Male,Angry,rainy
CLD833287,Women's Parka Fashion,40-64,Female,Angry,cold
CLD539639,Teen Girl Sweater Elegant,10-18,Female,Angry,cold
CLD589492,Senior Women's Wool Outfit,65+,Female,Sad,cold
CLD559144,Women's Fleece Bag,40-64,Female,neutral,cold
CLD650856,Men's Wool Shoes,18-39,Male,neutral,cold
CLD189027,Senior Women's Insulated Suit,65+,Female,Sad,cold
CLD142929,Senior Women's Sweater Fashion,65+,Female,Sad,cold
RNY262139,Senior Men's Galoshes,65+,Male,neutral,rainy
CLD168247,Senior Men's Sweater Designer,65+,Male,Angry,cold
RNY211786,Women's Rain Poncho,40-64,Female,Happy,rainy
SNY988217,Women's Beach Dress,40-64,Female,Happy,sunny
CLD451431,Senior Men's Fleece Coat,65+,Male,neutral,cold
RNY247462,Girls Waterproof Vest,Kids,Female,Happy,rainy
SNY132390,Teen Girl Lightweight Pants,10-18,Female,Angry,sunny
SNY376295,Women's Beach Vest,40-64,Female,Sad,sunny
SNY948822,Kids Summer Vest,Kids,Male,neutral,sunny
RNY627177,Teen Boy Waterproof Suit,10-18,Male,Sad,rainy
SNY700535,Teen Girl Tennis Suit,10-18,Female,neutral,sunny
SNY222520,Teen Girl Tank Top,10-18,Female,Angry,sunny
RNY676997,Men's Wet Weather Hoodie,40-64,Male,Angry,rainy
SNY294118,Teen Girl Beach Volleyball Suit,10-18,Female,Sad,sunny
SNY295358,Men's Beach Top,40-64,Male,Angry,sunny
SNY446178,Men's Cotton Top,18-39,Male,Happy,sunny
SNY313214,Senior Men's Linen Top,65+,Male,neutral,sunny
SNY684791,Kids Beach Volleyball Shirt,Kids,Male,neutral,sunny
SNY678589,Teen Girl Beach Outfit,10-18,Female,Angry,sunny
SNY146853,Women's Beach Top,40-64,Female,Sad,sunny
SNY428512,Kids Sunglasses Modern,Kids,Male,Happy,sunny
CLD842075,Teen Girl Fleece Pants,10-18,Female,neutral,cold
CLD124323,Teen Girl Fleece Blazer,10-18,Female,Angry,cold
CLD548461,Girls Thermal Top,Kids,Female,Happy,cold
RNY680066,Women's Umbrella Formal,18-39,Female,Sad,rainy
CLD569206,Men's Insulated Hoodie,40-64,Male,Sad,cold
SNY397917,Teen Boy Beach Skirt,10-18,Male,Sad,sunny
CLD402129,Women's Gloves Simple,18-39,Female,Angry,cold
SNY765834,Teen Girl Beach Pants,10-18,Female,neutral,sunny
CLD304793,Women's Winter Jacket Trendy,18-39,Female,Sad,cold
CLD528801,Teen Boy Beanie Modern,10-18,Male,Angry,cold
SNY829427,Senior Women's Sun Hat Designer,65+,Female,Angry,sunny
RNY548902,Teen Boy Storm Jacket,10-18,Male,neutral,rainy
RNY853755,Girls Rain Jacket Basic,Kids,Female,neutral,rainy
SNY273688,Men's Sandals Designer,40-64,Male,Angry,sunny
RNY964710,Men's Rubber Boots,18-39,Male,Happy,rainy
RNY543940,Women's Waterproof Skirt,40-64,Female,Happy,rainy
SNY143610,Teen Girl Tennis Hoodie,10-18,Female,Angry,sunny
RNY986718,Kids Wet Weather Bag,Kids,Male,neutral,rainy
RNY870083,Teen Boy Water Resistant Vest,10-18,Male,Angry,rainy
RNY912738,Senior Men's Umbrella Fashion,65+,Male,Happy,rainy
SNY655378,Men's Tennis Shoes,18-39,Male,Angry,sunny
SNY685701,Women's Lightweight Suit,18-39,Female,neutral,sunny
SNY546137,Senior Women's Cotton Jacket,65+,Female,neutral,sunny
SNY460234,Girls Cycling Jersey,Kids,Female,Happy,sunny
SNY139280,Teen Boy Cotton Bag,10-18,Male,Happy,sunny
RNY781684,Women's Rain Jacket Simple,18-39,Female,Sad,rainy
RNY491942,Teen Boy Rain Boots Formal,10-18,Male,neutral,rainy
CLD193626,Girls Insulated Jacket,Kids,Female,Happy,cold
CLD776341,Senior Women's Knit Skirt,65+,Female,Sad,cold
RNY445221,Men's Rain Jacket Elegant,18-39,Male,Happy,rainy
CLD759168,Senior Men's Thermal Skirt,65+,Male,Angry,cold
RNY926769,Men's Umbrella Premium,40-64,Male,Sad,rainy
RNY334351,Kids Water Repellent Bag,Kids,Male,Happy,rainy
SNY793013,Women's Sunglasses Fashion,18-39,Female,Angry,sunny
SNY967962,Men's Sandals Trendy,18-39,Male,Happy,sunny
SNY223434,Girls Sun Hat Premium,Kids,Female,Angry,sunny
SNY976903,Kids Summer Coat,Kids,Male,neutral,sunny
SNY587070,Girls Sun Hat Sport,Kids,Female,Sad,sunny
SNY708299,Senior Men's Beach Volleyball Shoes,65+,Male,neutral,sunny
CLD462405,Men's Down Jacket,18-39,Male,Happy,cold
SNY857111,Teen Boy Beach Volleyball Outfit,10-18,Male,neutral,sunny
RNY700414,Senior Men's Waterproof Outfit,65+,Male,Sad,rainy
SNY251762,Senior Women's Linen Pants,65+,Female,Angry,sunny
SNY593554,Girls Running Shorts,Kids,Female,Happy,sunny
RNY804456,Senior Women's Storm Jacket,65+,Female,Happy,rainy
CLD951159,Kids Fleece Outfit,Kids,Male,neutral,cold
RNY593144,Senior Men's Water Resistant Blazer,65+,Male,Sad,rainy
SNY131475,Girls Beach Jacket,Kids,Female,Happy,sunny
CLD793348,Kids Sweater Formal,Kids,Male,neutral,cold
CLD329062,Girls Sweater Premium,Kids,Female,Angry,cold
CLD449850,Teen Girl Wool Top,10-18,Female,Sad,cold
CLD103746,Women's Fleece Shoes,40-64,Female,Happy,cold
SNY100205,Women's Sandals Elegant,18-39,Female,neutral,sunny
RNY616889,Teen Girl Rain Jacket Trendy,10-18,Female,neutral,rainy
RNY769854,Women's Rain Boots Fashion,18-39,Female,Happy,rainy
CLD988046,Men's Thermal Skirt,18-39,Male,Sad,cold
RNY482923,Girls Umbrella Simple,Kids,Female,Angry,rainy
RNY447985,Girls Galoshes,Kids,Female,Angry,rainy
RNY786243,Girls Umbrella Designer,Kids,Female,Happy,rainy
RNY342282,Senior Women's Umbrella Sport,65+,Female,Angry,rainy
SNY210905,Men's Cotton Top,18-39,Male,neutral,sunny
SNY769952,Girls Swimming Vest,Kids,Female,Angry,sunny
SNY265353,Men's Beach Skirt,40-64,Male,Sad,sunny
RNY324402,Kids Water Resistant Bag,Kids,Male,Sad,rainy
RNY768961,Senior Men's Water Resistant Pants,65+,Male,Sad,rainy
SNY745584,Teen Girl Cotton Pants,10-18,Female,Sad,sunny
SNY449964,Girls Lightweight Suit,Kids,Female,neutral,sunny
RNY229436,Men's Water Repellent Dress,40-64,Male,Happy,rainy
CLD333712,Senior Women's Wool Vest,65+,Female,neutral,cold
CLD989951,Kids Fleece Pants,Kids,Male,Sad,cold
RNY931994,Men's Water Resistant Coat,18-39,Male,Happy,rainy
CLD256368,Girls Insulated Vest,Kids,Female,Angry,cold
SNY556346,Men's Swimming Shoes,18-39,Male,neutral,sunny
SNY706217,Senior Men's Beach Bag,65+,Male,Happy,sunny
RNY964880,Senior Women's Umbrella Modern,65+,Female,Sad,rainy
RNY342656,Women's Waterproof Suit,40-64,Female,neutral,rainy
SNY823479,Men's Beach Volleyball Top,40-64,Male,neutral,sunny
CLD975665,Senior Women's Gloves Casual,65+,Female,Angry,cold
RNY996501,Men's Waterproof Hoodie,18-39,Male,neutral,rainy
SNY128996,Kids Sun Hat Sport,Kids,Male,Sad,sunny
RNY923818,Men's Umbrella Designer,18-39,Male,Sad,rainy
CLD393622,Men's Insulated Jacket,18-39,Male,Happy,cold
SNY658049,Senior Men's Sandals Designer,65+,Male,neutral,sunny
CLD143509,Kids Knit Top,Kids,Male,Sad,cold
SNY791609,Women's Linen Top,40-64,Female,Angry,sunny
SNY565504,Kids Sunglasses Fashion,Kids,Male,neutral,sunny
SNY163194,Teen Boy Beach Vest,10-18,Male,Happy,sunny
RNY506104,Women's Water Repellent Skirt,40-64,Female,Happy,rainy
CLD518659,Women's Fleece Blazer,18-39,Female,Happy,cold
SNY440124,Girls Sandals Trendy,Kids,Female,neutral,sunny
CLD654583,Kids Sweater Elegant,Kids,Male,Sad,cold
SNY939079,Kids Beach Volleyball Jacket,Kids,Male,Sad,sunny
SNY717456,Teen Girl Beach Volleyball Jacket,10-18,Female,Angry,sunny
CLD792945,Men's Winter Jacket Simple,40-64,Male,Angry,cold
SNY913934,Senior Men's Cycling Jersey,65+,Male,Angry,sunny
CLD429746,Kids Knit Suit,Kids,Male,Angry,cold
SNY241498,Men's Beach Dress,18-39,Male,Sad,sunny
RNY536550,Teen Boy Rain Boots Trendy,10-18,Male,Sad,rainy
SNY726111,Girls Running Shorts,Kids,Female,neutral,sunny
RNY409531,Men's Water Repellent Skirt,18-39,Male,neutral,rainy
CLD956407,Women's Insulated Pants,40-64,Female,Angry,cold
SNY667802,Teen Boy Sun Hat Basic,10-18,Male,neutral,sunny
CLD544740,Men's Wool Blazer,40-64,Male,Happy,cold
RNY686087,Men's Water Repellent Jacket,40-64,Male,Happy,rainy
SNY320544,Women's Sun Hat Formal,40-64,Female,Sad,sunny
SNY544664,Senior Women's Tennis Dress,65+,Female,Happy,sunny
SNY679604,Teen Girl Sunglasses Casual,10-18,Female,neutral,sunny
RNY776110,Teen Boy Rain Jacket Trendy,10-18,Male,Angry,rainy
RNY764644,Teen Boy Rain Jacket Modern,10-18,Male,Sad,rainy
CLD532085,Teen Girl Fleece Outfit,10-18,Female,Angry,cold
CLD141662,Kids Gloves Basic,Kids,Male,Happy,cold
RNY909375,Senior Women's Water Resistant Shirt,65+,Female,Happy,rainy
CLD123855,Senior Men's Wool Pants,65+,Male,Angry,cold
RNY758331,Senior Women's Water Repellent Blazer,65+,Female,Happy,rainy
RNY737202,Men's Waterproof Suit,40-64,Male,neutral,rainy
SNY127032,Teen Girl Beach Blazer,10-18,Female,Angry,sunny
SNY859143,Men's Lightweight Outfit,40-64,Male,neutral,sunny
CLD137838,Senior Women's Insulated Outfit,65+,Female,Sad,cold
CLD179838,Women's Winter Jacket Basic,40-64,Female,neutral,cold
SNY359642,Women's Swimming Skirt,40-64,Female,Happy,sunny
RNY177320,Teen Girl Rain Boots Fashion,10-18,Female,neutral,rainy
CLD763728,Men's Fleece Vest,18-39,Male,Sad,cold
CLD569161,Women's Winter Jacket Simple,18-39,Female,Sad,cold
CLD710095,Women's Wool Vest,40-64,Female,Angry,cold
RNY960118,Women's Water Resistant Vest,40-64,Female,Happy,rainy
CLD678428,Men's Thermal Outfit,18-39,Male,neutral,cold
CLD892487,Men's Gloves Trendy,40-64,Male,Happy,cold
SNY518755,Girls Cotton Outfit,Kids,Female,Happy,sunny
SNY135138,Teen Girl Linen Coat,10-18,Female,neutral,sunny
RNY364633,Men's Waterproof Skirt,18-39,Male,Happy,rainy
RNY153594,Men's Water Repellent Top,18-39,Male,Sad,rainy
CLD384017,Women's Beanie Elegant,18-39,Female,Happy,cold
RNY105848,Senior Men's Waterproof Bag,65+,Male,Sad,rainy
CLD506012,Kids Down Jacket,Kids,Male,Sad,cold
SNY745266,Men's Swimming Jacket,18-39,Male,Angry,sunny
CLD621236,Teen Girl Sweater Sport,10-18,Female,neutral,cold
RNY440888,Senior Men's Splash Pants,65+,Male,neutral,rainy
SNY171951,Senior Men's Linen Blazer,65+,Male,Sad,sunny
SNY412848,Teen Boy Flip Flops,10-18,Male,neutral,sunny
CLD909884,Senior Men's Snow Boots,65+,Male,Sad,cold
SNY391704,Senior Women's Sandals Designer,65+,Female,Angry,sunny
RNY416575,Kids Water Resistant Outfit,Kids,Male,Sad,rainy
CLD229322,Men's Insulated Blazer,40-64,Male,Happy,cold
SNY971662,Girls Sandals Sport,Kids,Female,Angry,sunny
SNY201414,Teen Girl Beach Hoodie,10-18,Female,Happy,sunny
RNY198224,Men's Waterproof Bag,18-39,Male,Angry,rainy
SNY579770,Teen Girl Beach Volleyball Jacket,10-18,Female,neutral,sunny
SNY216890,Men's Sandals Classic,40-64,Male,Angry,sunny
RNY958437,Girls Rain Jacket Classic,Kids,Female,Sad,rainy
SNY779658,Men's Sunglasses Casual,40-64,Male,Sad,sunny
SNY487909,Teen Boy Sunglasses Sport,10-18,Male,Angry,sunny
SNY337144,Men's Tank Top,18-39,Male,Sad,sunny
CLD142825,Women's Fleece Coat,40-64,Female,Happy,cold
CLD142505,Teen Boy Insulated Bag,10-18,Male,Sad,cold
SNY194693,Girls Swimming Blazer,Kids,Female,Sad,sunny
RNY416069,Men's Raincoat Classic,18-39,Male,Angry,rainy
RNY194552,Women's Rain Jacket Formal,40-64,Female,Sad,rainy
CLD169440,Men's Insulated Coat,40-64,Male,Happy,cold
SNY774387,Women's Beach Volleyball Top,40-64,Female,neutral,sunny
RNY215332,Women's Rain Poncho,18-39,Female,Sad,rainy
CLD822052,Women's Beanie Formal,40-64,Female,Sad,cold
RNY255276,Teen Boy Waterproof Outfit,10-18,Male,Angry,rainy
SNY827937,Teen Girl Tennis Shirt,10-18,Female,Angry,sunny
CLD536783,Senior Men's Thermal Suit,65+,Male,Happy,cold
CLD725792,Women's Winter Scarf,40-64,Female,Sad,cold
SNY941718,Women's Linen Shirt,18-39,Female,Angry,sunny
SNY559891,Girls Sun Hat Fashion,Kids,Female,neutral,sunny
SNY662146,Men's Cotton Outfit,18-39,Male,Sad,sunny
SNY656604,Girls Swimming Pants,Kids,Female,Happy,sunny
CLD235157,Teen Boy Gloves Casual,10-18,Male,neutral,cold
SNY954225,Teen Boy Beach Volleyball Shoes,10-18,Male,neutral,sunny
RNY843899,Girls Rain Poncho,Kids,Female,Happy,rainy
RNY682977,Senior Women's Umbrella Modern,65+,Female,Angry,rainy
CLD772278,Men's Insulated Outfit,18-39,Male,Sad,cold
CLD785177,Men's Wool Suit,18-39,Male,Angry,cold
SNY623929,Kids Beach Volleyball Shoes,Kids,Male,neutral,sunny
SNY678002,Senior Women's Sun Hat Simple,65+,Female,neutral,sunny
RNY765117,Kids Rain Boots Simple,Kids,Male,Sad,rainy
SNY144339,Senior Men's Tennis Vest,65+,Male,neutral,sunny
RNY757372,Men's Umbrella Formal,18-39,Male,neutral,rainy
SNY443660,Senior Men's Summer Top,65+,Male,Happy,sunny
CLD367457,Kids Down Jacket,Kids,Male,Happy,cold
CLD538791,Senior Women's Knit Top,65+,Female,Angry,cold
SNY360626,Senior Women's Sun Hat Fashion,65+,Female,Angry,sunny
CLD184732,Women's Insulated Shirt,40-64,Female,Sad,cold
CLD678260,Kids Sweater Classic,Kids,Male,Sad,cold
RNY843833,Women's Rain Jacket Premium,18-39,Female,Sad,rainy
